state,lga,ward,uid,facility_code,facility_name,reg_number,start_date,ownership,facility_level,longitude,latitude,operation_status,registration_status,license_status,created,last_updated
Kaduna,Zangon Kataf,Zango Urban,87596640,18/22/1/2/1/0003,Zango Urban Primary Health Centre,,,Public,Secondary,8.40307,9.83794,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Zangon Kataf,Zango Urban,80296697,18/22/1/2/1/0004,Zangon Kataf General Hospital,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Zangon Kataf,Zonkwa,17927239,18/22/1/2/2/0002,Zonkwa Medical Centre,,,Private,Secondary,8.30160895,9.78120922,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Zaria,Angwar Fatika,71934742,18/23/1/2/2/0002,Aminci Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Zaria,Tukur Tukur,31926314,18/23/1/2/2/0005,Danmagaji Muslim specialist Hospital,,2000-01-02,Private,Secondary,007.71844,011.09015,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 12:19:38
Kaduna,Zaria,Gyellesu,78605852,18/23/1/1/1/0047,Gambo Sawaba General Hospital,,1975-01-01,Public,Secondary,007.6996,011.04095,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 14:55:19
Kaduna,Zaria,Kwarbai A,27421219,18/23/1/2/2/0008,Himma City Clinic,,2001-01-03,Private,Secondary,007.71273,011.07979,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 20:18:30
Kaduna,Zaria,Kufena,57053252,18/23/1/2/2/0016,"St Lukes Hospital, Wusasa",2392402,1929-03-01,Private,Secondary,007.6794118,011.07626353,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-30 15:50:08
Kaduna,Zaria,Kwarbai B,68405715,18/23/1/2/2/0019,Taimako Maternity and Nursing Home,BN2540236,2000-02-10,Private,Secondary,007.70745,011.06505,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-30 17:19:20
Kaduna,Zaria,Tukur Tukur,55791033,18/23/1/2/2/0020,Tukur Tukur Medical Centre,KD/0711,2011-11-08,Private,Secondary,7.70811,11.09369,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-30 22:09:38
Kaduna,Zaria,Tudun Wada (Zaria),75534004,18/23/1/1/1/0047,Zaria Clinic and medical centre Tudun Wada,RC96468,1985-06-06,Private,Secondary,007.706813,011.08733,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-30 22:57:02
Kaduna,Giwa,Shika,26659689,18/03/1/3/1/0001,Ahmadu Bello University Teaching Hospital,,1969-12-03,Public,Tertiary,7.60604,11.17547,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-17 15:08:22
Kaduna,Giwa,Yakawada,86844420,18/03/1/3/1/0002,Comprehensive Health Centre Yakawada,,1983-02-03,Public,Tertiary,7.39385,11.26454,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 10:50:20
Kaduna,Giwa,Shika,16844849,18/03/1/3/1/0003,Human Clinic Napri Shika,,1984-03-09,Public,Tertiary,7.5613,11.20345,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 20:20:52
Kaduna,Igabi,Rigasa,43903010,18/04/1/3/1/0001,National Eye Centre (Kaduna),,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Unguwar Rimi,23210126,18/09/1/3/1/0002,Barau Dikko Paediatric Hospital,,1947-01-01,Public,Tertiary,7.44228,10.52624,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 09:25:37
Kaduna,Kaduna North,Unguwar Rimi,16931527,18/09/1/3/1/0001,Barau Dikko Teaching Hospital,,1947-01-01,Public,Tertiary,7.44228,10.52624,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 09:26:06
Kaduna,Kaduna North,Unguwar Sarki,20318807,18/09/1/3/2/0001,Belmont  Specialist Hospital,,,Private,Tertiary,7.4705,10.54799,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Dadi Riba,26567371,18/09/1/3/2/0002,Children Specialist Hospital,,,Private,Tertiary,7.43222,10.50415,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Shaba,22371150,18/09/1/3/2/0005,Jowako Specialist Hospital,,,Private,Tertiary,7.432599664,10.51428616,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Kabala,52039738,18/09/1/3/1/0038,Kaduna National Ear Care Center,,1999-10-01,Public,Tertiary,7.00044106,10.00052003,Operational,Registered,Licensed,2019-10-11 04:20:01,2019-10-29 20:52:00
Kaduna,Kaduna North,Unguwar Rimi,78469990,18/09/1/3/2/0006,Mends Specialist Hospital,,,Private,Tertiary,7.47029,10.53524,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Hayin Banki,50480144,18/09/1/3/1/0003,Naf Medical Centre (Airforce),,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Sardauna,55811716,18/09/1/3/2/0008,Unity Specialist Hospital,,,Private,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Unguwar Sarki,82024771,18/09/1/3/2/0010,Vicas Specialist Hospital,,,Private,Tertiary,7.44129,10.5464,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna North,Kawo,34612740,18/09/1/3/2/0011,Victory Specialist Hospital & Maternity,,,Private,Tertiary,7.45269291,10.58203006,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna South,Badiko,32748113,18/10/1/3/1/0001,44 Nigerian Army Reference Hospital Kaduna,,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Kaduna South,Barnawa,61687254,18/10/1/3/2/0001,Kaduna Psychiatric Hospital,,,Private,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Sabon Gari,Chikaji,86581863,18/19/1/3/2/0001,Abu  Comprehensive Health Centre,,1959-01-01,Public,Tertiary,,,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2019-10-31 15:38:33
Kaduna,Zaria,Tudun Wada (Zaria),36826098,18/23/1/3/1/0002,Abuth Tudun Wada,,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kaduna,Zaria,Kwarbai A,64661671,18/23/1/1/1/0047,Institute of Child Health Clinic,,2010-01-01,Public,Tertiary,007.71778,011.06708,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-29 20:30:06
Kano,Ajingi,Ajingi,77144565,19/01/1/1/1/0001,Ajingi Primary Health Centre,,1983-06-03,Public,Secondary,9.04184,11.96972,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-29 17:29:09
Kano,Bagwai,Kiyawa,17524177,19/03/1/2/2/0030,Safiyya Clinic and Maternity,,2019-06-11,Private,Secondary,8.16547,12.13716,Operational,Provisionally Registered,Licensed,2019-12-29 11:07:05,2020-01-09 10:47:31
Kano,Bebeji,Bebeji,37120506,19/04/1/2/1/0001,Bebeji General Hospital,,2005-03-04,Public,Secondary,8.26801,11.66996,Operational,Registered,Unknown,2018-01-01 01:01:01,2019-12-31 05:18:55
Kano,Bebeji,Gwarmai (Bebeji),54101395,19/04/1/2/1/0002,Tiga General Hospital,,1938-05-02,Public,Secondary,8.34897,11.48728,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 14:35:14
Kano,Bebeji,Wak,52286889,19/04/1/2/2/0001,Wak  Bege Clinic and Maternity,,2015-10-05,Private,Secondary,8.35909,11.59172,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-04 12:44:34
Kano,Bichi,Bichi,21259106,19/05/1/2/2/0001,Bichi Excellence Hospital & Maternity Service,,2017-06-01,Private,Secondary,8.23522,12.23254,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-29 17:53:09
Kano,Bichi,Bichi,25702824,19/05/1/2/1/0001,Bichi General Hospital,,1984-08-10,Public,Secondary,8.23634,12.23451,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-29 17:57:10
Kano,Dala,Kofar Ruwa,64225864,19/07/1/2/2/0003,Albarka Clinic,,2006-02-07,Private,Secondary,8.49062,12.01876,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-31 12:06:13
Kano,Dala,Yalwa Dala,70375821,19/07/1/2/2/0004,Gabari-Omega Clinic and Maternity,,2015-01-01,Private,Secondary,8.49736,12.00813,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-06 09:04:53
Kano,Dala,Kofar Mazugal,87191866,19/07/1/2/2/0005,Hanan International Family Clinic,,2000-01-01,Private,Secondary,8.51325,12.01493,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-06 11:13:25
Kano,Dala,Kofar Mazugal,39478521,19/07/1/2/2/0006,Juwairiyya Clinic,,2006-01-01,Private,Secondary,8.51211,12.01485,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-01-07 10:16:08
Kano,Dala,Gobirawa,23493984,19/42/1/2/1/0001,Mariya Sanusi General Hospital,,2008-01-01,Public,Secondary,8.47388,12.05592,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-01-10 08:28:17
Kano,Dala,Gobirawa,40548861,19/07/1/2/2/0007,New Health Clinic,,2012-01-01,Private,Secondary,8.48675,12.03245,Operational,Registered,Unknown,2018-01-01 01:01:01,2020-01-13 11:25:37
Kano,Dala,Gobirawa,39427689,19/07/1/2/2/0001,Saude Psychatric Nursing Home,,2016-01-01,Private,Secondary,8.48447,12.014174,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-05-02 13:45:12
Kano,Dala,Yalwa Dala,86996332,19/07/1/2/2/0020,Usmaniyya Mai Jama'a Clinic and Maternity,,2019-01-01,Private,Secondary,8.49826,12.00797,Operational,Registered,Licensed,2019-12-31 15:47:39,2020-01-21 16:18:06
Kano,Dala,Gobirawa,84017327,19/07/1/2/1/0021,Waziri Shehu Gidado General Hospital,,1985-01-01,Public,Secondary,8.47129,12.05875,Operational,Not Applicable,Not Applicable,2020-01-09 19:14:55,2020-01-21 16:18:25
Kano,Dala,Unknown,25237954,19/07/1/2/2/0002,Zakirai Nursing Home,,,Private,Secondary,8.517381549,12.01371074,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Dala,Kofar Mazugal,22307255,19/07/1/2/2/0009,Zakirai Nursing Home and Maternity,,1996-01-01,Private,Secondary,8.51723,12.01359,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-01-01 19:13:34
Kano,Dala,Unknown,77796357,19/07/1/2/2/0010,Zumunchi Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Dala,Kofar Ruwa,32115851,19/07/1/2/2/0011,Zumunchi Hospital and Maternity,,2014-01-01,Private,Secondary,8.49753,12.02148,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-01 19:02:25
Kano,Danbatta,Danbatta West,76446504,19/08/1/2/1/0001,Danbatta General Hospital,,1966-03-10,Public,Secondary,8.51344,12.42854,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-29 17:36:43
Kano,Danbatta,Fagwalawa,84225700,19/08/1/2/1/0002,Fagwalawa Cottage Hospital,,1982-01-01,Public,Secondary,8.68477,12.31629,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-06 08:26:47
Kano,Danbatta,Danbatta East,76473061,19/08/1/2/2/0001,Top Care Hospital,,2003-05-03,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-05-02 14:46:55
Kano,Dawakin Kudu,Dawaki,78134879,19/09/1/2/2/0001,Dawaki Clinic and Maternity,BN 2557055,2000-01-01,Private,Secondary,8.59833,11.84286,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-02 14:28:09
Kano,Dawakin Kudu,Dawaki,66247006,19/09/1/2/1/0001,Dawakin Kudu General Hospital,,1970-01-01,Public,Secondary,8.60136,11.83978,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-02 14:17:58
Kano,Dawakin Kudu,Dawaki,59865345,19/09/1/2/2/0025,Fresh Care Clinic and Maternity Center,BN 2829680,2019-08-06,Private,Secondary,8.58786,11.83881,Operational,Registered,Licensed,2019-12-30 18:25:51,2020-01-06 08:54:29
Kano,Dawakin Kudu,Yar Gaya,28035757,19/09/1/2/1/0002,Yargaya General Hospital (Isolation Center),,2014-01-01,Public,Secondary,8.66881,11.89418,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-01 19:21:05
Kano,Dawakin Kudu,Tamburawa,37499119,19/09/1/2/2/0002,Yawo Salam Maternity Home,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Dawakin Kudu,Tamburawa,66276482,19/09/1/1/1/0023,Yusuf Maitama Sule Teaching Hospital,,2010-11-23,Public,Secondary,8.54236,11.86144,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-31 12:01:35
Kano,Dawakin Tofa,Dawakin East,29007435,19/10/1/2/1/0001,Dawakin Tofa General Hospital,,2005-10-05,Public,Secondary,8.33148,12.10768,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-02 14:18:50
Kano,Dawakin Tofa,Dawanau,47167671,19/10/1/2/2/0002,Sultan Clinic and Maternity,3015043,2015-10-13,Private,Secondary,8.43131,12.09129,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 14:02:53
Kano,Doguwa,Ragada,13406580,19/11/1/2/2/0001,Dadin Kowa Nursing and Maternity Home,,2015-05-09,Private,Secondary,8.62293,10.69654,Operational,Pending Registration,Not Licensed,2018-01-01 01:01:01,2019-12-31 04:51:47
Kano,Doguwa,Doguwa,80549153,19/11/1/2/1/0001,Doguwa General Hospital,,1975-12-09,Public,Secondary,8.59092,10.73601,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-02 14:53:40
Kano,Fagge,Kwachiri,12757068,19/12/1/2/1/0004,465 Nigerian Airforce Base Hospital,,1981-01-01,Public,Secondary,8.53186,12.04545,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-30 22:56:13
Kano,Fagge,Fagge D 2,23158449,19/12/1/1/1/0001,Abubakar Imam Urology Centre,,2007-10-12,Public,Secondary,8.52573,12.01488,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-30 22:58:50
Kano,Fagge,Unknown,21719747,19/12/1/2/2/0022,Alan-Ayas Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari West,13205814,19/12/1/2/2/0001,Alfa Clinic And Maternity,,1986-09-03,Private,Secondary,8.54068,12.02619,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-31 04:34:42
Kano,Fagge,Rijiyar Lemo,15894964,19/12/1/2/2/0002,Amfani Nursing and Maternity Home,RC 1086899,2014-01-06,Private,Secondary,8.48117,12.05317,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-31 04:40:47
Kano,Fagge,Kwachiri,49412051,19/12/1/2/1/0042,Avition Medical Clinic,,1992-04-10,Public,Secondary,8.51998,12.04266,Operational,Registered,Licensed,2019-12-29 12:44:28,2019-12-30 22:42:43
Kano,Fagge,Sabon Gari East,84872924,19/12/1/2/2/0004,Codial  Hospital,,2000-03-03,Private,Secondary,8.53512,12.02619,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-01 15:09:35
Kano,Fagge,Unknown,44354149,19/12/1/2/2/0023,Engenia Belongwu Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Unknown,37578102,19/12/1/2/2/0024,Federal Airport Authority of Nigeria (Faan) Clinic and Maternity,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari West,65227983,19/12/1/2/2/0025,Fortress Clinic and Maternity,,2015-10-03,Private,Secondary,8.53558,12.02627,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-06 07:29:50
Kano,Fagge,Sabon Gari West,27777907,19/12/1/1/2/0003,Good Pasture Clinic And Maternity (Fagge),,1998-01-01,Private,Secondary,8.53909,12.02846,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-06 10:55:04
Kano,Fagge,Unknown,61483352,19/12/1/2/2/0026,Grade Maternity and Nursing Home,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Fagge D 2,72581185,19/12/1/2/2/0005,Hassan Hussein Clinic,,2014-02-08,Private,Secondary,8.51562,12.02501,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-07 08:27:17
Kano,Fagge,Fagge C,26463875,19/12/1/2/2/0006,Ideal Hospital,,,Private,Secondary,8.5384,12.01757,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari West,68664905,19/12/1/2/2/0007,International Clinic & Hospital LTD,RC 76142,1985-03-09,Private,Secondary,8.54295,12.01023,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-07 08:32:59
Kano,Fagge,Sabon Gari West,41762660,19/12/1/2/1/0003,Kano Infectious Diseases Hospital,,1960-12-01,Public,Secondary,8.52712,12.01465,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-08 16:22:33
Kano,Fagge,Fagge D 2,82234521,19/12/1/2/2/0035,Kano Royal London Hospital,RC 1437614,2018-03-01,Private,Secondary,8.52121,12.02852,Operational,Registered,Licensed,2019-12-29 10:14:08,2020-01-07 12:11:12
Kano,Fagge,Fagge D 2,74320522,19/12/1/2/2/0009,Khadijat Memorial Hospital Fagge,,1989-01-10,Private,Secondary,8.52059,12.02191,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-08 16:53:42
Kano,Fagge,Rijiyar Lemo,32465200,19/12/1/2/2/0010,Kunya Hospital and Maternity,,1996-08-08,Private,Secondary,8.48228,12.04506,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-08 17:27:22
Kano,Fagge,Sabon Gari East,35349261,19/12/1/2/2/0011,Lafiya Surgery,,1982-04-30,Private,Secondary,8.53728,12.02047,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-09 11:28:44
Kano,Fagge,Unknown,37508930,19/12/1/2/2/0027,Maria Ville Specialist Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari East,83961546,19/12/1/2/2/0013,Modular Clinic & Maternity,RC 321092,1990-01-01,Private,Secondary,8.53886,12.01864,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-10 09:13:27
Kano,Fagge,Sabon Gari West,87437133,19/12/1/2/2/0014,Most Metro Hospital,,1983-05-05,Private,Secondary,8.542748033,12.01947,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-10 09:15:32
Kano,Fagge,Sabon Gari West,19952412,19/12/1/2/2/0016,Naz Specialist Clinic and Maternity,,2014-10-10,Private,Secondary,8.53963,12.02716,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-13 11:22:18
Kano,Fagge,Kwachiri,18135799,19/12/1/2/1/0001,Nigerian Armed Forces Specialist Hospital,,2000-10-03,Public,Secondary,8.51809,12.03287,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-13 11:28:44
Kano,Fagge,Unknown,12554216,19/12/1/2/2/0028,Optimal Clinic and Maternity,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Unknown,54792595,19/12/1/2/2/0029,Overcomer'S Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari West,82530076,19/12/1/2/2/0030,Qualitech Clinic,,2017-06-06,Private,Secondary,8.53189,12.02493,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 06:30:39
Kano,Fagge,Fagge C,82568688,19/12/1/2/1/0005,Sheik Mohammed Jidda General Hospital,,1999-03-05,Public,Secondary,8.53336,12.00953,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 13:53:50
Kano,Fagge,Unknown,85418101,19/12/1/2/2/0031,Smart Physiotherapy Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari West,77748291,19/12/1/2/2/0018,St Luke Hospital And Maternity,,2003-06-06,Private,Secondary,8.53291,12.02991,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 15:33:07
Kano,Fagge,Unknown,16350733,19/12/1/2/2/0032,St. John'S Memorial Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Fagge C,19035244,19/12/1/2/2/0019,Sumar Specialist Hospital,,,Private,Secondary,8.53663,12.0325,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari West,19411040,19/12/1/2/2/0037,THE Potters Specialist Clinic,,2018-01-07,Private,Secondary,8.53654,12.03262,Operational,Registered,Licensed,2019-12-29 10:38:15,2020-01-09 10:53:44
Kano,Fagge,Sabon Gari East,41196455,19/12/1/2/2/0020,Tunik Hospital Limited,,2009-01-10,Private,Secondary,8.53483,12.029017,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-02 15:44:25
Kano,Fagge,Unknown,33652072,19/12/1/2/2/0033,Waraka Nursing and Maternity Home,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Fagge,Sabon Gari East,77771656,19/12/1/2/2/0021,Where-Else Clinic,,2017-11-11,Private,Secondary,8.53923,12.01808,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-01 20:13:04
Kano,Gabasawa,Zakirai,28930219,19/13/1/2/2/0001,S U Clinic and Maternity,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Gaya,Gaya North,66194802,19/16/1/2/1/0001,Gaya General Hospital,Nil,1985-01-08,Public,Secondary,8.98923,11.86763,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-29 19:18:47
Kano,Gaya,Gaya North,58665843,19/16/1/2/2/0001,Haruna Nasiha Hospital,Nil,2008-01-01,Private,Secondary,8.99621472,11.86906874,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-01-07 08:23:09
Kano,Gezawa,Gezawa,41500421,19/18/1/2/2/0001,Al-Sahaab Clinic and Maternity,,2016-01-04,Private,Secondary,8.75151,12.09196,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-30 23:21:44
Kano,Gezawa,Babawa,19654311,19/18/1/2/2/0030,Beta Care Clinic And Maternity,,2019-12-04,Private,Secondary,8.62716,12.01413,Operational,Registered,Licensed,2020-02-19 10:13:10,2020-02-24 16:34:21
Kano,Gezawa,Ketawa,31150772,19/18/1/2/1/0001,Gezawa General Hospital,,1991-08-13,Public,Secondary,8.75152,12.08644,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-01-06 10:14:29
Kano,Gwale,Dorayi,50955834,19/17/1/2/2/0001,"Al,umma Clinic & Maternity",,2015-01-01,Private,Secondary,8.48081,11.96539,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-12-30 11:25:31
Kano,Gwale,Dorayi,13448392,19/17/1/2/2/0002,Baba Clinic And Maternity,,2014-01-01,Private,Secondary,8.49405,11.98398,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-31 04:48:53
Kano,Gwale,Unknown,19438057,19/17/1/2/2/0010,Badi'Atu Clinic and Maternity,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Kano,Gwale,Kabuga,63961199,19/17/1/1/1/0008,Federal College of Education Gwale Staff Clinic,,1970-01-01,Public,Secondary,8.487602,11.987166,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-01-06 07:29:08
